,Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,18O,17O
1000,1134,455.1697600999064,455.1711718074422,455.1711413270266,2518274.8935494763,339634.94991155906,5.0173997653283395,-1,-0.06696473663551555,0.9753951147454442,0.0,0.5852370688472665,12.0,1.12,0.32,O8,de-protonated,0.0,,C25 H28 O8,25.0,28.0,8.0,,,,,,
1001,1135,455.15447007791437,455.1558817407206,455.1558851857417,7801018.016068821,339646.4499012533,15.542713809125642,-1,0.007568881795033229,0.9996817841323729,0.0,0.5998090704794237,8.0,1.3333333333333333,0.5238095238095238,O11,de-protonated,0.0,,C21 H28 O11,21.0,28.0,11.0,,,,,,
1002,1136,455.1332532813193,455.13466488205756,455.1347558176423,2963782.0855566617,339662.1998707399,5.905026325222415,-1,0.19979925415229227,0.8010945137173895,0.0,0.48065670823043366,13.0,1.0,0.375,O9,de-protonated,0.0,,C24 H24 O9,24.0,24.0,9.0,,,,,,
1003,1137,455.11797271422023,455.1193842702563,455.1194996763574,7751423.310887955,339673.69984909927,15.443901537767422,-1,0.25357318499871573,0.6996194969591935,0.0,0.4197716981755161,9.0,1.2,0.6,O12,de-protonated,0.0,,C20 H24 O12,20.0,24.0,12.0,,,,,,
1004,1138,455.09682530109734,455.0982367952682,455.098370308258,5692839.962601758,339689.44990679855,11.342389175055592,-1,0.29337171591013583,0.619929325659994,0.0,0.37195759539599643,14.0,0.8695652173913043,0.43478260869565216,O10,de-protonated,0.0,,C23 H20 O10,23.0,20.0,10.0,,,,,,
1005,1139,455.08159997077684,455.0830114204069,455.0831141669731,10487485.201054776,339700.44998082414,20.895219152381568,-1,0.2257753869580659,0.8541049794288904,0.9964812483239996,0.9110554869869341,10.0,1.0526315789473684,0.6842105263157895,O13,de-protonated,0.0,,C19 H20 O13,19.0,20.0,13.0,,,,,,
1006,1140,455.06054300297586,455.0619543910049,455.0619847988737,10613355.876687892,339716.19983858115,21.1460033300744,-1,0.0668213777630005,0.9812969928417796,0.9825012013817702,0.9817786762577758,15.0,0.7272727272727273,0.5,O11,de-protonated,0.0,,C22 H16 O11,22.0,16.0,11.0,,,,,,
1007,1141,455.0453470140152,455.04675835758917,455.04672865758874,7646190.183136325,339727.44982864085,15.23423551924091,-1,-0.06526802316072752,0.976611654578009,0.0,0.5859669927468054,11.0,0.8888888888888888,0.7777777777777778,O14,de-protonated,0.0,,C18 H16 O14,18.0,16.0,14.0,,,,,,
1008,1142,455.0242452191768,455.0256565010184,455.0255992894893,9596655.494417185,339743.1999309336,19.120333982982505,-1,-0.12573255030735975,0.45796013122894447,0.813795485951174,0.6002942731178362,16.0,0.5714285714285714,0.5714285714285714,O12,de-protonated,0.0,,C21 H12 O12,21.0,12.0,12.0,,,,,,
1009,1149,453.21149765192075,453.21290363001964,453.2130061400323,4145878.038517534,341102.19996442646,8.260229076190448,-1,0.22618506367605892,0.7526007071013188,0.0,0.45156042426079124,7.0,1.4782608695652173,0.391304347826087,O9,de-protonated,0.0,,C23 H34 O9,23.0,34.0,9.0,,,,,,
1010,1150,453.1880965206106,453.1895024302343,453.18937484848834,2987573.4565530294,272895.9599287053,5.952428147620669,-1,-0.2815197201259121,0.6438455540431322,0.0,0.3863073324258793,16.0,1.0,0.06666666666666667,S1 O2,de-protonated,0.0,,C30 H30 O2 S1,30.0,30.0,2.0,1.0,,,,,
1011,1151,453.17516925351055,453.17657512530707,453.17662063064796,8529651.431152772,341129.4498600743,16.99443980425707,-1,0.10041414058261375,0.9424382625439408,0.9909117203074369,0.9618276456493392,8.0,1.3636363636363635,0.45454545454545453,O10,de-protonated,0.0,,C22 H30 O10,22.0,30.0,10.0,,,,,,
1012,1152,453.13888975893116,453.1402955245679,453.1402351212637,9619715.998112123,341157.199953393,19.16627962860035,-1,-0.13329936189264835,0.9156285834604057,0.9951567305547686,0.9474398422981508,9.0,1.2380952380952381,0.5238095238095238,O11,de-protonated,0.0,,C21 H26 O11,21.0,26.0,11.0,,,,,,
1013,1153,453.1330261631458,453.13443191162463,453.13436189444917,6128102.544256873,341161.19990407367,12.209604418572722,-1,-0.1545174706403951,0.8757781329948149,0.0,0.5254668797968889,18.0,0.7857142857142857,0.21428571428571427,O6,de-protonated,0.0,,C28 H22 O6,28.0,22.0,6.0,,,,,,
1014,1154,453.11779810457676,453.1192038084956,453.1191057531643,2690192.365702652,341172.6998851838,5.359927376847903,-1,-0.21640078747956965,0.7709260824348364,0.0,0.46255564946090183,14.0,0.9166666666666666,0.375,O9,de-protonated,0.0,,C24 H22 O9,24.0,22.0,9.0,,,,,,
1015,1155,453.1024931334901,453.1038987926238,453.1038496118794,8956313.395797333,341184.19985574007,17.84451921646326,-1,-0.10854188157036224,0.9366441083790777,0.0,0.5619864650274466,10.0,1.1,0.6,O12,de-protonated,0.0,,C20 H22 O12,20.0,22.0,12.0,,,,,,
1016,1156,453.081292580454,453.0826981775508,453.08272024378,6487952.151762841,341200.1998701204,12.926567185774477,-1,0.04870242936264599,0.9869090712916463,0.0,0.5921454427749877,15.0,0.782608695652174,0.43478260869565216,O10,de-protonated,0.0,,C23 H18 O10,23.0,18.0,10.0,,,,,,
1017,1157,453.0659867006557,453.0673922529645,453.0674641024951,10985986.11658219,341211.69979383866,21.888430172747114,-1,0.15858461766355178,0.9345154855136253,0.9851770119374449,0.9547800960831532,11.0,0.9473684210526315,0.6842105263157895,O13,de-protonated,0.0,,C19 H18 O13,19.0,18.0,13.0,,,,,,
1018,1158,453.0447967714333,453.0462022617361,453.0463347343957,10392099.486016437,341227.699906316,20.705173075412397,-1,0.2924042188910337,0.8032008795593556,0.9895593825858969,0.8777442807699721,16.0,0.6363636363636364,0.5,O11,de-protonated,0.0,,C22 H14 O11,22.0,14.0,11.0,,,,,,
1019,1159,453.0295181822801,453.03092362787453,453.03107859311075,4862250.038477342,341239.1999274926,9.687525482032774,-1,0.3420631465313492,0.5220249063248111,0.0,0.3132149437948867,12.0,0.7777777777777778,0.7777777777777778,O14,de-protonated,0.0,,C18 H14 O14,18.0,14.0,14.0,,,,,,
1020,1160,453.0084530690618,453.0098584530151,453.0099492250113,5780718.30098368,341255.44990184245,11.517477587962505,-1,0.20037528175301234,0.8000692727721747,0.0,0.48004156366330475,17.0,0.47619047619047616,0.5714285714285714,O12,de-protonated,0.0,,C21 H10 O12,21.0,10.0,12.0,,,,,,
1021,1164,451.2323903374712,451.2337905236779,451.2337415849386,2717529.8725734004,342598.1998547546,5.414394504685812,-1,-0.10845540738407124,0.9367417568686681,0.0,0.5620450541212009,7.0,1.5,0.3333333333333333,O8,de-protonated,0.0,,C24 H36 O8,24.0,36.0,8.0,,,,,,
1022,1165,451.19592332738415,451.1973234068557,451.1973560755543,7005154.053826597,342625.9498061411,13.957037969043267,-1,0.0724044549083267,0.9712955571367632,0.0,0.5827773342820579,8.0,1.391304347826087,0.391304347826087,O9,de-protonated,0.0,,C23 H32 O9,23.0,32.0,9.0,,,,,,
1023,1166,451.1594715000134,451.16087147279364,451.16097056616996,9957189.574439075,342653.9498729347,19.838660490199125,-1,0.21964084392355746,0.8265918861310655,0.9924801835075878,0.8929472050816745,9.0,1.2727272727272727,0.45454545454545453,O10,de-protonated,0.0,,C22 H28 O10,22.0,28.0,10.0,,,,,,
1024,1167,451.1231537546199,451.12455362110086,451.1245850567857,9351558.42045562,342681.1999206682,18.632003656326187,-1,0.06968293432322475,0.48669221650980155,0.813795485951174,0.6175335242863506,10.0,1.1428571428571428,0.5238095238095238,O11,de-protonated,0.0,,C21 H24 O11,21.0,24.0,11.0,,,,,,
1025,1168,451.12102603355055,451.1224258938038,,2450858.5334059102,342683.19993752067,4.883079707406921,-1,,,,,,,,unassigned,,,,,,,,,,,,,
1026,1169,451.1021725574795,451.1035723625498,451.1034556886863,3589742.6725055496,342697.44989339367,7.152187431465018,-1,-0.2586410323764453,0.6896025174473377,0.0,0.4137615104684026,15.0,0.8333333333333334,0.375,O9,de-protonated,0.0,,C24 H20 O9,24.0,20.0,9.0,,,,,,
1027,1170,451.08684832244313,451.0882480826603,451.0881995474014,10722441.348798623,342709.199861901,21.363344742471863,-1,-0.1075959400681026,0.468854301929577,0.8210758684791443,0.6097429285494039,11.0,1.0,0.6,O12,de-protonated,0.0,,C20 H20 O12,20.0,20.0,12.0,,,,,,
1028,1171,451.0657289592501,451.067128657652,451.067070179302,7212019.316518965,342725.19986793405,14.369195403938841,-1,-0.12964446726248827,0.9108509160077918,0.0,0.546510549604675,16.0,0.6956521739130435,0.43478260869565216,O10,de-protonated,0.0,,C23 H16 O10,23.0,16.0,10.0,,,,,,
1029,1172,451.05043692592574,451.05183657956854,451.0518140380171,12206360.287418978,342736.4498591083,24.319898275793967,-1,-0.049975525555249735,0.9900154595226558,0.9857074412532263,0.9882922522148839,12.0,0.8421052631578947,0.6842105263157895,O13,de-protonated,0.0,,C19 H16 O13,19.0,16.0,13.0,,,,,,
1030,1173,451.0292339055132,451.03063349709555,451.03068466991766,9791031.512203878,342752.94989798305,19.507607901539423,-1,0.11345751819249729,0.7868361584005057,0.9914633709889838,0.868687043435897,17.0,0.5454545454545454,0.5,O11,de-protonated,0.0,,C22 H12 O11,22.0,12.0,11.0,,,,,,
1031,1174,451.01388234782456,451.01528189447333,451.01542852863275,2134080.5550245643,342764.1999386367,4.251932663665596,-1,0.3251200516561623,0.5558598107326849,0.0,0.3335158864396109,13.0,0.6666666666666666,0.7777777777777778,O14,de-protonated,0.0,,C18 H12 O14,18.0,12.0,14.0,,,,,,
1032,1175,450.9927302899642,450.9941297747014,450.99429916053333,3007132.3083027904,342780.69987554656,5.991397117382752,-1,0.37558308889488135,0.45672152609407446,0.0,0.27403291565644466,18.0,0.38095238095238093,0.5714285714285714,O12,de-protonated,0.0,,C21 H8 O12,21.0,8.0,12.0,,,,,,
1033,1180,449.2167659374799,449.2181602234097,449.21809152046063,4565402.554298581,344135.44987900293,9.096087866833614,-1,-0.1529389630025518,0.8781426229674762,0.0,0.5268855737804857,8.0,1.4166666666666667,0.3333333333333333,O8,de-protonated,0.0,,C24 H34 O8,24.0,34.0,8.0,,,,,,
1034,1181,449.18026126723674,449.1816554462934,449.1817060110763,8504714.925440364,344163.4500284123,16.944756420512892,-1,0.11257088661273992,0.9170885130002837,0.9977869556359694,0.949367890054558,9.0,1.3043478260869565,0.391304347826087,O9,de-protonated,0.0,,C23 H30 O9,23.0,30.0,9.0,,,,,,
1035,1182,449.14383583194734,449.14522990436234,449.14532050169197,8806895.224768247,344191.69989045075,17.5468191130403,-1,0.20171050547747052,0.7574298773127897,0.9997645929663571,0.8543637635742167,10.0,1.1818181818181819,0.45454545454545453,O10,de-protonated,0.0,,C22 H26 O10,22.0,26.0,10.0,,,,,,
1036,1183,449.1075288694467,449.1089228355664,449.1089349923077,8574028.608114803,344219.1998095479,17.0828566954573,-1,0.02706858041129054,0.9959376734104625,0.0,0.5975626040462775,11.0,1.0476190476190477,0.5238095238095238,O11,de-protonated,0.0,,C21 H22 O11,21.0,22.0,11.0,,,,,,
1037,1184,449.10533572498304,449.10672968468185,,7166437.731867306,344221.19984829053,14.278378856182144,-1,,,,,,,,unassigned,,,,,,,,,,,,,
1038,1185,449.0864616592715,449.0878555637128,449.08780562420833,2795383.38854387,344235.6999003547,5.569509505737044,-1,-0.11120209426127686,0.9336072088392585,0.0,0.5601643253035551,16.0,0.75,0.375,O9,de-protonated,0.0,,C24 H18 O9,24.0,18.0,9.0,,,,,,
1039,1186,449.0712172007352,449.0726110605452,449.0725494829234,12756124.094332611,344246.949954189,25.4152452543387,-1,-0.13712176769170387,0.8298463711186932,0.976825182013429,0.8886378954765876,12.0,0.9,0.6,O12,de-protonated,0.0,,C20 H18 O12,20.0,18.0,12.0,,,,,,
1040,1187,449.05010861504115,449.0515024130514,449.051420114824,8094063.814285958,344263.1999698392,16.12657696202104,-1,-0.18327127749587596,0.8943160960086411,0.9924782627124547,0.9335809626901665,17.0,0.6086956521739131,0.43478260869565216,O10,de-protonated,0.0,,C23 H14 O10,23.0,14.0,10.0,,,,,,
1041,1188,449.034800455522,449.03619420871433,449.0361639735391,8468712.509650879,344274.94992776285,16.8730253664504,-1,-0.06733349710121349,0.9751267886050589,0.0,0.5850760731630353,13.0,0.7368421052631579,0.6842105263157895,O13,de-protonated,0.0,,C19 H14 O13,19.0,14.0,13.0,,,,,,
1042,1189,449.0135553549377,449.01494904593034,449.01503460543967,7463022.719691954,344291.1999814839,14.86929347480579,-1,0.19054931959027183,0.817326274830601,0.0,0.4903957648983606,18.0,0.45454545454545453,0.5,O11,de-protonated,0.0,,C22 H10 O11,22.0,10.0,11.0,,,,,,
1043,1192,447.237490616,447.2388791065669,447.2388269653669,2232768.2637122697,345658.4499302185,4.448557618184588,-1,-0.11658469000775175,0.9272694792855258,0.0,0.5563616875713154,8.0,1.44,0.28,O7,de-protonated,0.0,,C25 H36 O7,25.0,36.0,7.0,,,,,,
1044,1193,447.20103317841034,447.20242156221525,447.2024414559826,5746230.78991782,345686.94984851923,11.448764823374399,-1,0.04448492558669781,0.9890662757712325,0.0,0.5934397654627395,9.0,1.3333333333333333,0.3333333333333333,O8,de-protonated,0.0,,C24 H32 O8,24.0,32.0,8.0,,,,,,
1045,1195,447.1645613822803,447.1659496592806,447.1660559465983,6838590.971948059,345715.1998265138,13.625178421036651,-1,0.2376909344494501,0.7306124581038843,0.0,0.4383674748623306,10.0,1.2173913043478262,0.391304347826087,O9,de-protonated,0.0,,C23 H28 O9,23.0,28.0,9.0,,,,,,
1046,1196,447.1282415751593,447.1296297457996,447.129670437214,6961335.1446262775,345742.9499419052,13.869733368063532,-1,0.09100584698346402,0.9550310101231656,0.0,0.5730186060738993,11.0,1.0909090909090908,0.45454545454545453,O10,de-protonated,0.0,,C22 H24 O10,22.0,24.0,10.0,,,,,,
1047,1197,447.1130173949993,447.1144055210565,447.11441429592907,2151900.5635368014,345754.6998197485,4.28743716984817,-1,0.019625564067387236,0.9978624945866102,0.0,0.5987174967519662,7.0,1.3333333333333333,0.7222222222222222,O13,de-protonated,0.0,,C18 H24 O13,18.0,24.0,13.0,,,,,,
1048,1198,447.09197886564766,447.09336693009465,447.0932849278297,9667855.49346477,345770.9499095997,19.262192546329896,-1,-0.183411980700191,0.901375962685109,0.9925327668227713,0.9378386843401739,12.0,0.9523809523809523,0.5238095238095238,O11,de-protonated,0.0,,C21 H20 O11,21.0,20.0,11.0,,,,,,
1049,1199,447.0767063981442,447.07809441786657,447.0780287865448,3158190.307542587,461043.93316949887,6.292364407283517,-1,-0.14680059754390826,0.8871647901509176,0.0,0.5322988740905505,8.0,1.1764705882352942,0.8235294117647058,O14,de-protonated,0.0,,C17 H20 O14,17.0,20.0,14.0,,,,,,
1050,1200,447.0708114498666,447.07219945232583,447.07215555973033,3747190.4696681784,345787.6998879899,7.4658857264997485,-1,-0.09817787789663451,0.9478590960795082,0.0,0.5687154576477049,17.0,0.6666666666666666,0.375,O9,de-protonated,0.0,,C24 H16 O9,24.0,16.0,9.0,,,,,,
1051,1201,447.0555351878647,447.056923145588,447.0568994184454,12716615.425376538,345799.44990105106,25.33652835696725,-1,-0.05307409991542296,0.8076522017345017,0.9632670022696405,0.8698981219485572,13.0,0.8,0.6,O12,de-protonated,0.0,,C20 H16 O12,20.0,16.0,12.0,,,,,,
1052,1202,447.04022753522077,447.0416154481161,447.0416432771605,2344556.2389365616,345810.9499377803,4.67128348583851,-1,0.06225157062125014,0.9787008878675433,0.0,0.587220532720526,9.0,1.0,0.9375,O15,de-protonated,0.0,,C16 H16 O15,16.0,16.0,15.0,,,,,,
1053,1203,447.03436446101966,447.03575235674515,447.03577005034595,5856331.987493375,461087.5998998778,11.668129962697742,-1,0.03957983226727511,0.9913346341349145,0.0,0.5948007804809486,18.0,0.5217391304347826,0.43478260869565216,O10,de-protonated,0.0,,C23 H12 O10,23.0,12.0,10.0,,,,,,
1054,1204,447.01905796555457,447.0204458164554,447.0205139090611,4640943.94087905,345827.69991904346,9.246596191509479,-1,0.15232546068248606,0.8790567591619114,0.0,0.5274340554971468,14.0,0.631578947368421,0.6842105263157895,O13,de-protonated,0.0,,C19 H12 O13,19.0,12.0,13.0,,,,,,
1055,1205,446.9978334468521,446.9992212355973,446.99938454096167,2063595.0930237048,345844.1998636297,4.111497740771337,-1,0.3653368886289736,0.47639602280993876,0.0,0.2858376136859632,19.0,0.36363636363636365,0.5,O11,de-protonated,0.0,,C22 H8 O11,22.0,8.0,11.0,,,,,,
1056,1209,445.2217489308905,445.2231315178033,445.2231769008889,2098758.0901324656,347223.44994414126,4.181556340765186,-1,0.1019333402804153,0.943909980518378,0.0,0.5663459883110268,9.0,1.36,0.28,O7,de-protonated,0.0,,C25 H34 O7,25.0,34.0,7.0,,,,,,
1057,1210,445.20649268424404,445.2078752264689,445.207920759604,2217335.1255140444,277788.3599749045,4.417808701863975,-1,0.10227386572548319,0.9435453988569065,0.0,0.5661272393141439,5.0,1.619047619047619,0.47619047619047616,O10,de-protonated,0.0,,C21 H34 O10,21.0,34.0,10.0,,,,,,
1058,1211,445.1853239486585,445.1867064288766,445.1867913915046,4776525.1315207025,347252.19994062226,9.516727556377885,-1,0.19084714463430974,0.8168106618899179,0.0,0.49008639713395075,10.0,1.25,0.3333333333333333,O8,de-protonated,0.0,,C24 H30 O8,24.0,30.0,8.0,,,,,,
1059,1212,445.17008099550645,445.1714634310753,445.1715352502197,2906392.9544583857,347263.6999031161,5.790684474123294,-1,0.16132914767817577,0.8653727274635419,0.0,0.5192236364781251,6.0,1.5,0.55,O11,de-protonated,0.0,,C20 H30 O11,20.0,30.0,11.0,,,,,,
1060,1213,445.1490682089768,445.1504505829955,445.1504058821203,5137479.206521565,347280.44982842176,10.235890859733932,-1,-0.10041746478698906,0.945519872122742,0.0,0.5673119232736452,11.0,1.1304347826086956,0.391304347826087,O9,de-protonated,0.0,,C23 H26 O9,23.0,26.0,9.0,,,,,,
1061,1214,445.1338250637141,445.1352073930828,445.1351497408354,3975152.6957877018,277833.75989242276,7.920076658063889,-1,-0.1295162770804248,0.9110190435467644,0.0,0.5466114261280587,7.0,1.368421052631579,0.631578947368421,O12,de-protonated,0.0,,C19 H26 O12,19.0,26.0,12.0,,,,,,
1062,1215,445.11268028572357,445.1140625531552,445.114020372736,6011251.989436381,347308.4498749664,11.97679188971156,-1,-0.09476317812860667,0.9513348057944101,0.0,0.570800883476646,12.0,1.0,0.45454545454545453,O10,de-protonated,0.0,,C22 H22 O10,22.0,22.0,10.0,,,,,,
1063,1216,445.0974205922712,445.0988028150041,445.09876423145107,5150151.102237159,347320.44986076397,10.261138288738822,-1,-0.08668537439689539,0.9591129694127462,0.0,0.5754677816476477,8.0,1.2222222222222223,0.7222222222222222,O13,de-protonated,0.0,,C18 H22 O13,18.0,22.0,13.0,,,,,,
1064,1217,445.07620458628315,445.07758674687005,445.0776348633517,9699806.134140812,347336.9498974531,19.325850861568114,-1,0.10810806448490276,0.9356993313775834,0.9979251514607289,0.9605896594108416,13.0,0.8571428571428571,0.5238095238095238,O11,de-protonated,0.0,,C21 H18 O11,21.0,18.0,11.0,,,,,,
1065,1218,445.0609230574366,445.06230517326065,445.0623787220668,6330990.047632669,347348.9499211492,12.613836583390503,-1,0.1652550511087532,0.8592305881790284,0.0,0.515538352907417,9.0,1.0588235294117647,0.8235294117647058,O14,de-protonated,0.0,,C17 H18 O14,17.0,18.0,14.0,,,,,,
1066,1219,445.0550106396114,445.05639273811664,445.05650549525234,3794179.88692518,277882.9599284618,7.559507233715702,-1,0.25335465115952943,0.7000502098637804,0.0,0.4200301259182682,18.0,0.5833333333333334,0.375,O9,de-protonated,0.0,,C24 H14 O9,24.0,14.0,9.0,,,,,,
1067,1220,445.03974954673214,445.0411316005343,445.0412493539674,11223262.40728101,347365.44991424435,22.3611784054042,-1,0.26458993013471105,0.3388900448400327,0.8210758684791443,0.5317643742956774,14.0,0.7,0.6,O12,de-protonated,0.0,,C20 H14 O12,20.0,14.0,12.0,,,,,,
1068,1221,445.01870649868965,445.02008849085195,445.02011998586795,3040076.7296431283,347382.1999246749,6.057035436823291,-1,0.0707721170094319,0.9725575093106962,0.0,0.5835345055864177,19.0,0.43478260869565216,0.43478260869565216,O10,de-protonated,0.0,,C23 H10 O10,23.0,10.0,10.0,,,,,,
1069,1222,445.003457867877,445.00483981537246,445.0048638445831,2321374.074658035,347393.69985305035,4.625095444211751,-1,0.05399763595366491,0.9839319098773444,0.0,0.5903591459264066,15.0,0.5263157894736842,0.6842105263157895,O13,de-protonated,0.0,,C19 H10 O13,19.0,10.0,13.0,,,,,,
1070,1224,443.2061840485619,443.20756073080776,443.20752683641086,2246868.8604246206,348802.449817588,4.4766515847395345,-1,-0.07647522851124816,0.9680307287397043,0.0,0.5808184372438225,10.0,1.28,0.28,O7,de-protonated,0.0,,C25 H32 O7,25.0,32.0,7.0,,,,,,
1071,1225,443.1909583139342,443.1923349515698,443.19227069512596,3521531.0844942364,348814.44984871976,7.016282965055377,-1,-0.14498547946867082,0.8897789992528633,0.0,0.5338673995517179,6.0,1.5238095238095237,0.47619047619047616,O10,de-protonated,0.0,,C21 H32 O10,21.0,32.0,10.0,,,,,,
1072,1226,443.1698135329497,443.1711901086328,443.1711413270266,3483971.705116326,348831.44986908784,6.941449823622201,-1,-0.11007396840957957,0.9349028503578127,0.0,0.5609417102146876,11.0,1.1666666666666667,0.3333333333333333,O8,de-protonated,0.0,,C24 H28 O8,24.0,28.0,8.0,,,,,,
1073,1227,443.15449974733923,443.1558762781539,443.1558851857417,5269144.70234191,348843.19984151085,10.498220611550545,-1,0.020100348552674358,0.997757939337055,0.0,0.598654763602233,7.0,1.4,0.55,O11,de-protonated,0.0,,C20 H28 O11,20.0,28.0,11.0,,,,,,
1074,1228,443.13333979095927,443.13471625977667,443.1347558176423,4413831.887025629,348860.1998409862,8.794099139409951,-1,0.0892682533443616,0.9566944398803297,0.0,0.5740166639281977,12.0,1.0434782608695652,0.391304347826087,O9,de-protonated,0.0,,C23 H24 O9,23.0,24.0,9.0,,,,,,
1075,1229,443.1180187166589,443.1193951405864,443.1194996763574,6490470.957092532,348872.19994006533,12.931585642378428,-1,0.23590875845406262,0.7340464177960606,0.0,0.44042785067763635,8.0,1.263157894736842,0.631578947368421,O12,de-protonated,0.0,,C19 H24 O12,19.0,24.0,12.0,,,,,,
1076,1230,443.0968998185179,443.098276180568,443.098370308258,5965096.947288418,279110.959934547,11.884832787774322,-1,0.2124306842093491,0.778252373429286,0.0,0.46695142405757156,13.0,0.9090909090909091,0.45454545454545453,O10,de-protonated,0.0,,C22 H20 O10,22.0,20.0,10.0,,,,,,
1077,1231,443.08167657116985,443.08305288861646,443.0831141669731,8002985.058213488,348900.4498306953,15.94511205105562,-1,0.13829991406102335,0.8991904972166986,0.0,0.5395142983300192,9.0,1.1111111111111112,0.7222222222222222,O13,de-protonated,0.0,,C18 H20 O13,18.0,20.0,13.0,,,,,,
1078,1232,443.06063627937317,443.06201253517247,443.0619847988737,11308542.382219326,348917.44992681534,22.5310898504727,-1,-0.06260139599728644,0.8250250713342546,0.9799299602270999,0.8869870268913927,14.0,0.7619047619047619,0.5238095238095238,O11,de-protonated,0.0,,C21 H16 O11,21.0,16.0,11.0,,,,,,
1079,1233,443.0454433384366,443.046819549721,443.04672865758874,6842519.906075791,348929.4498158042,13.63300641202404,-1,-0.2051524735391464,0.7915045491143062,0.0,0.4749027294685837,10.0,0.9411764705882353,0.8235294117647058,O14,de-protonated,0.0,,C17 H16 O14,17.0,16.0,14.0,,,,,,
1080,1234,443.03948517104243,443.04086136486956,443.04085543077423,2258187.105245934,279147.15984842967,4.499202005686766,-1,-0.013394013789880636,0.99900383203061,0.0,0.599402299218366,19.0,0.5,0.375,O9,de-protonated,0.0,,C24 H12 O9,24.0,12.0,9.0,,,,,,
1081,1235,443.02428900111784,443.02566515042054,443.0255992894894,9434220.712419821,348945.6998946644,18.796699641409095,-1,-0.1486616829009284,0.44222936658495343,0.8210758684791444,0.5937679673426298,15.0,0.6,0.6,O12,de-protonated,0.0,,C20 H12 O12,20.0,12.0,12.0,,,,,,
1082,1238,441.25142694712014,441.25279790137546,441.2527629527866,8610509.370039884,350347.6999448473,17.155540804245717,-1,-0.07920310484610474,0.9657495606974398,0.0,0.5794497364184639,0.0,2.1,0.4,S1 O8,de-protonated,0.0,,C20 H42 O8 S1,20.0,42.0,8.0,1.0,,,,,
1083,1239,441.21156031124667,441.2129311486665,441.2130061400323,2722623.4467011793,350379.69987359585,5.424542919260751,-1,0.1699663535827596,0.8517246309528206,0.0,0.5110347785716923,6.0,1.5454545454545454,0.4090909090909091,O9,de-protonated,0.0,,C22 H34 O9,22.0,34.0,9.0,,,,,,
1084,1240,441.17518435442094,441.1765550852347,441.17662063064796,5439062.088049809,350408.1998558949,10.836763259678355,-1,0.14856955280625028,0.884593298775308,0.0,0.5307559792651848,7.0,1.4285714285714286,0.47619047619047616,O10,de-protonated,0.0,,C21 H30 O10,21.0,30.0,10.0,,,,,,
1085,1241,441.1541177499667,441.1554884190409,441.1554912625486,2739203.39143592,350424.949894444,5.4575767278550105,-1,0.006445590566583361,0.9997692175357484,0.0,0.5998615305214491,12.0,1.0833333333333333,0.3333333333333333,O8,de-protonated,0.0,,C24 H26 O8,24.0,26.0,8.0,,,,,,
1086,1242,441.13892250056927,441.140293125111,441.1402351212637,8356317.025681524,350437.44981740275,16.64908910105844,-1,-0.1314861866644859,0.9084205254873118,0.0,0.5450523152923871,8.0,1.3,0.55,O11,de-protonated,0.0,,C20 H26 O11,20.0,26.0,11.0,,,,,,
1087,1243,441.1178040409992,441.11917460364907,441.1191057531643,4089564.2031370853,350454.1998971639,8.14802963952595,-1,-0.15608139355954098,0.8734179214398085,0.0,0.524050752863885,13.0,0.9565217391304348,0.391304347826087,O9,de-protonated,0.0,,C23 H22 O9,23.0,22.0,9.0,,,,,,
1088,1244,441.10252036713405,441.10389088499204,441.1038496118794,9308986.063514624,350465.94998496206,18.547182680557274,-1,-0.0935677905899713,0.9525253978025278,0.0,0.5715152386815167,9.0,1.1578947368421053,0.631578947368421,O12,de-protonated,0.0,,C19 H22 O12,19.0,22.0,12.0,,,,,,
1089,1245,441.08135781612623,441.0827282719629,441.08272024378,7291050.478550094,350483.1999911149,14.526656741795293,-1,-0.01820108229493246,0.9981612514803723,0.0,0.5988967508882234,14.0,0.8181818181818182,0.45454545454545453,O10,de-protonated,0.0,,C22 H18 O10,22.0,18.0,10.0,,,,,,
1090,1246,441.06601928738434,441.0673896982681,441.0674641024951,11395887.151680863,350494.94989474566,22.705115183021395,-1,0.1686912616837629,0.9240007098256509,0.9879432656941559,0.949577732173053,10.0,1.0,0.7222222222222222,O13,de-protonated,0.0,,C18 H18 O13,18.0,18.0,13.0,,,,,,
1091,1247,441.04487067954386,441.04624102844684,441.0463347343957,11948490.208458029,350512.1999024115,23.806119070442712,-1,0.21246282190968377,0.8499953488011707,0.990221417255584,0.906085776182936,15.0,0.6666666666666666,0.5238095238095238,O11,de-protonated,0.0,,C21 H14 O11,21.0,14.0,11.0,,,,,,
1092,1248,441.0296191887211,441.0309894929261,441.03107859311075,4058554.740150379,350523.9499048423,8.086246522555285,-1,0.20202699759121112,0.7971204458903586,0.0,0.47827226753421515,11.0,0.8235294117647058,0.8235294117647058,O14,de-protonated,0.0,,C17 H14 O14,17.0,14.0,14.0,,,,,,
