m/z,intensity,formula
520.1821538445313,3128559.2422443903,C25H31N1O11
520.1458514963281,4918201.590612522,C24H27N1O12
520.1096404968605,3795420.8162732683,C23H23N1O13
519.2602926061584,15413273.332503047,C28H40O9
519.2237702796837,52011455.05048961,C27H36O10
519.1871004183861,85767728.37235874,C26H32O11
519.1504920992268,75758962.42524828,C25H28O12
519.1141509459494,47238833.00154794,C24H24O13
519.0931639559764,5224159.826552538,C27H20O11
519.0780054843417,35777493.78683406,C23H20O14
519.0570796821569,5039489.121696026,C26H16O12
519.0418366791297,14207887.945655126,C22H16O15
518.1668637946642,3549460.661795005,C25H29N1O11
518.1302239071455,4878636.035223695,C24H25N1O12
517.2806248431112,5933391.946889075,C29H42O8
517.2444968722118,27539774.399225365,C28H38O9
517.2081887202461,62176546.15773213,C27H34O10
517.1746424051241,3634269.454835047,C23H34O11S1
517.1717352092708,69103162.30309534,C26H30O11
517.1563974891087,4974120.288230138,C22H30O14
517.1351174850889,50232973.10363754,C25H26O12
517.1197094480638,3578901.65058681,C21H26O15
517.098502114861,40884906.45419915,C24H22O13
517.0832276341201,3096980.047181523,C20H22O16
517.07745053171,3977424.3253264697,C27H18O11
517.0621170212231,33350394.95279614,C23H18O14
517.0260011091675,6529001.727779014,C22H14O15
516.1513846228191,3676579.74842819,C25H27N1O11
516.1146658818669,4778985.072343643,C24H23N1O12
516.0781416464401,3778886.5079796333,C23H19N1O13
516.0725129207556,3444521.981420441,C30H15N1O8
515.2649833329674,10286818.394150075,C29H40O8
515.228831163391,33059197.72269525,C28H36O9
515.2136339328287,4934885.917615657,C24H36O12
515.1925728415026,50489359.68793922,C27H32O10
515.177325367789,12420390.470046224,C23H32O13
515.1591755079827,4581186.975774788,C23H32O11S1
515.1560950373059,47131980.071901016,C26H28O11
515.1407855036045,13030930.93055673,C22H28O14
515.1226015249198,4171333.4193329886,C22H28O12S1
515.1194926957127,37468257.594735466,C25H24O12
515.1041335302936,9432283.1065666,C21H24O15
515.0828945721398,36907798.12943086,C24H20O13
515.0677435667831,5065787.175323898,C20H20O16
515.0465114026354,21755487.44948543,C23H16O14
514.1355072774301,3794848.03141825,C25H25N1O11
514.099026225162,4775542.043897044,C24H21N1O12
514.0625283603848,3076685.6430135826,C23H17N1O13
513.3099913508771,14242250.26397106,C24H50O9S1
513.2493772660874,11657943.559270525,C29H38O8
513.2342908102243,6225792.886301981,C25H38O11
513.2132609309996,27350966.058049377,C28H34O9
513.1980536973564,20205867.306054596,C24H34O12
513.1799993171585,3439315.8367431513,C24H34O10S1
513.1769216241661,36559024.94012797,C27H30O10
513.1616238932561,31415656.881096225,C23H30O13
513.1434994143403,4412934.577285221,C23H30O11S1
513.1403734281926,31835480.313654333,C26H26O11
513.1249941337184,23778819.346762042,C22H26O14
513.103722736248,30255312.44364671,C25H22O12
513.0883922377395,15034045.54851268,C21H22O15
513.0671593461296,29499886.280262172,C24H18O13
513.0308406475436,11646323.79389637,C23H14O14
512.1198090957781,3219008.1692870655,C25H23N1O11
512.0832467051321,4693113.157043062,C24H19N1O12
511.25504090369236,4624209.785818547,C26H40O10
511.23393986166207,9619936.916688407,C29H36O8
511.2187037537155,20967984.809680548,C25H36O11
511.1975861973279,18267834.554171562,C28H32O9
511.1822813748345,50831036.01057216,C24H32O12
511.1641824364982,3752510.3669053353,C24H32O10S1
511.16106550554343,22188560.260334525,C27H28O10
511.14572731808096,49560482.273334295,C23H28O13
511.12443921324046,21498367.75479653,C26H24O11
511.10911789361586,31826913.672601156,C22H24O14
511.08793886725795,24945920.880388197,C25H20O12
511.07271321583363,20088246.435082078,C21H20O15
511.0516477034243,19075782.767750446,C24H16O13
511.0365176513404,3201253.6804809095,C20H16O16
511.0154782441399,4035108.056277183,C23H12O14
510.16174350928617,3153015.8663561256,C23H29N1O12
510.12507929477727,3852628.9232443245,C22H25N1O13
510.0677325766312,3159968.943831568,C24H17N1O12
509.23950250457693,19091910.196710777,C26H38O10
509.21827474788915,5427475.165205553,C29H34O8
509.2029002737363,59232870.849056736,C25H34O11
509.1816294552259,11991457.681903334,C28H30O9
509.1662495203456,87101234.2782067,C24H30O12
509.1450345289734,14504197.562743908,C27H26O10
509.12978626475575,61753894.6345213,C23H26O13
509.1087532531225,15893212.829240568,C26H22O11
509.09356883331935,37649464.70668331,C22H22O14
509.07258396379837,16251730.09263506,C25H18O12
509.05741923065074,18074516.626530766,C21H18O15
508.1457706419511,5073455.1508119255,C23H27N1O12
508.10963157681397,4264031.782299913,C22H23N1O13
507.2600193586133,10496049.789224839,C27H40O9
507.2233808996376,51450385.372946426,C26H36O10
507.2022142358854,4404298.349845017,C29H32O8
507.1869222464052,116637775.11601785,C25H32O11
507.16586714003125,6933414.604741348,C28H28O9
507.1507176077133,99680547.05949318,C24H28O12
507.12979801025006,7650799.106082681,C27H24O10
507.11461085750204,51893691.646893166,C23H24O13
507.07835122398075,37308249.60260499,C22H20O14
507.0418385619223,13409242.860138742,C21H16O15
507.02053382671573,3336926.351903847,C24H12O13
506.166955322094,4528292.247828326,C24H29N1O11
506.130614082914,4601142.762909774,C23H25N1O12
506.09424063488024,3823423.484902637,C22H21N1O13
505.28040599399793,4432870.566944986,C28H42O8
505.2442473451232,29284504.82861095,C27H38O9
505.20806729774006,76840639.67144376,C26H34O10
505.1717608161439,96930012.36173993,C25H30O11
505.1506342499563,3530490.82480535,C28H26O9
505.13826542899795,4086447.7258174685,C21H30O12S1
505.1352843244254,70916790.0749013,C24H26O12
505.1140798514548,5059674.695395395,C27H22O10
505.0986755807587,52127709.39712382,C23H22O13
505.07745529209444,6131281.221356704,C26H18O11
505.0620979926605,41901798.79274012,C22H18O14
505.02575212315537,7017839.628210698,C21H14O15
504.15101115589243,5609773.229283105,C24H27N1O11
504.10884968828515,3065011.1382566867,C30H19N1O7
504.07820282580343,4981171.225121768,C22H19N1O13
503.2652699426982,9743639.961358884,C28H40O8
503.228658159456,44152576.0656262,C27H36O9
503.1920096050414,96476072.31152126,C26H32O10
503.1555958953053,90077403.62257458,C25H28O11
503.1404114298888,5339365.0230370015,C21H28O14
503.13064145224445,3502277.0819364423,C23H24N2O11
503.11943459779815,54571836.0210952,C24H24O12
503.10434819395215,4216764.296448547,C20H24O15
503.08334927814303,45971039.40162449,C23H20O13
503.06518288442743,3421528.2402505325,C23H20O11S1
503.0470460967736,25808607.46343383,C22H16O14
502.1719549877384,3592382.9042139016,C25H29N1O10
502.1357539645835,4645223.030024487,C24H25N1O11
502.09937478564683,5504249.229235742,C23H21N1O12
502.07543982030734,3857143.80691597,C30H17N1O5S1
502.06278956735827,3385892.4457234214,C22H17N1O13
501.2493251932566,16644787.72485407,C28H38O8
501.21322717938045,47132014.72382287,C27H34O9
501.1799288484279,3968295.337861657,C23H34O10S1
501.1769316034149,63644250.267781734,C26H30O10
501.16163446476264,15773619.34821726,C22H30O13
501.1462057124402,3663123.0676127165,C18H30O16
501.1434546699174,6247032.5697680125,C22H30O11S1
501.1403464379092,53064692.108842045,C25H26O11
501.1249525379303,13178883.577826513,C21H26O14
501.10366238867266,45012049.18475215,C24H22O12
501.0883104858661,10284942.887851132,C20H22O15
501.08243964019323,3084522.4019411798,C27H18O10
501.0671375558568,43657559.813041784,C23H18O13
501.05193396291526,3637536.237455653,C19H18O16
501.03094778295593,14197282.896376213,C22H14O14
500.1559953357172,3417616.3670613444,C25H27N1O10
500.1195720000287,4852465.293886056,C24H23N1O11
500.0960685222352,3518392.590036042,C31H19N1O4S1
500.0835126699375,5582572.171802406,C23H19N1O12
499.2700145887734,4297103.0685247015,C29H40O7
499.2334360168925,19882778.551212765,C28H36O8
499.1971555166285,40898528.388859056,C27H32O9
499.1820172350688,30785171.48291042,C23H32O12
499.1640693661765,4484381.171359446,C23H32O10S1
499.1610633986665,43414476.75493764,C26H28O10
499.1458951940175,35238626.968602404,C22H28O13
499.1279036164578,4554208.438854463,C22H28O11S1
499.12484770162854,33407507.224718187,C25H24O11
499.1095971728614,21786484.015303556,C21H24O14
499.08838566063207,32636679.889128666,C24H20O12
499.0730297039175,12725249.489308484,C20H20O15
499.05173723090354,26802764.149076466,C23H16O13
499.0495920064812,3503005.554335445,C27H16O8S1
498.10392247576294,4659581.906888271,C24H21N1O11
498.0675780402008,3826712.8407120933,C23H17N1O12
497.2545463404646,3889911.7783136647,C29H38O7
497.2391602713893,7691038.551833416,C25H38O10
497.2178954153803,16269946.708766147,C28H34O8
497.20255601333,40305321.82977994,C24H34O11
497.18141531634257,26276058.279087257,C27H30O9
497.1662137890645,68221258.69040264,C23H30O12
497.14520399339335,23293115.99944903,C26H26O10
497.13006008389266,48057778.11792773,C22H26O13
497.11214433423794,3370983.7647288335,C22H26O11S1
497.10906811417294,22522655.46113777,C25H22O11
497.0938797287516,29217530.480389476,C21H22O14
497.07278171426975,24108705.810934797,C24H18O12
497.0575165981231,13424893.277786637,C20H18O15
497.03630158807596,13131356.34446829,C23H14O13
496.14627949987005,3477763.340012458,C22H27N1O12
496.10953947402277,3132506.666339006,C21H23N1O13
495.23898356916857,3650190.6659693294,C29H36O7
495.2236293569228,27858747.394362893,C25H36O10
495.20231907623673,9565494.410723418,C28H32O8
495.1869762195845,81129729.59531148,C24H32O11
495.1657778461528,14116837.460149158,C27H28O9
495.1505387772788,104497971.48143429,C23H28O12
495.12949869645894,16561415.624354517,C26H24O10
495.11433855338925,58730805.92278834,C22H24O13
495.09638817061546,3063822.260346186,C22H24O11S1
495.09337427491096,16335261.261155672,C25H20O11
495.07820851228956,32550707.15156225,C21H20O14
495.05713481976045,14156373.189712977,C24H16O12
495.04191258628396,10203075.179939901,C20H16O15
494.16703924052774,3565055.9171257084,C23H29N1O11
494.09397555547383,3800069.1162025733,C21H21N1O13
493.24449733936063,15169018.610546054,C26H38O9
493.20785763197256,68968049.37003054,C25H34O10
493.1866341563011,5608383.996660598,C28H30O8
493.171220271219,134819558.33387226,C24H30O11
493.1348681699374,100650315.32490972,C23H26O12
493.11394593960034,9712294.310270377,C26H22O10
493.098800151235,50189833.84232912,C22H22O13
493.07787367849943,9924036.955957316,C25H18O11
493.06266254857826,32765905.31654829,C21H18O14
492.151401825652,5131582.426192762,C23H27N1O11
492.114737651086,5364080.450219462,C22H23N1O12
492.0781360065785,4674117.32857827,C21H19N1O13
491.2652185426274,6074188.921832989,C27H40O8
491.2285620913353,38620379.161679305,C26H36O9
491.1919572089953,108358095.99627547,C25H32O10
491.155679464105,120820961.50469285,C24H28O11
491.1347578471956,4956653.365088369,C27H24O9
491.13089704849165,3073566.2563408534,C22H24N2O11
491.1226824231993,4316197.978498527,C20H28O12S1
491.11961348348615,69569686.89652273,C23H24O12
491.0834046452445,50732368.23634435,C22H20O13
491.0469256961646,24463179.68596495,C21H16O14
491.02565487980587,3079577.668171308,C24H12O12
490.17209029273073,4414735.040947145,C24H29N1O10
490.1354477954911,5764812.143120994,C23H25N1O11
490.0988242354153,7090565.724501037,C22H21N1O12
490.06254020655433,3896655.6095789634,C21H17N1O13
489.24913952348004,16218592.952405015,C27H38O8
489.2127625882752,62751252.82597338,C26H34O9
489.17660885444815,89918579.66870147,C25H30O10
489.1614598152063,4530547.675342785,C21H30O13
489.14349172459634,6450854.260019925,C21H30O11S1
489.1404336373195,76834525.75720121,C24H26O11
489.12523027374004,4693095.909001679,C20H26O14
489.1071671441994,3948858.698005876,C20H26O12S1
489.1040455433837,54029947.64989288,C23H22O12
489.0886938143392,3708350.5493200077,C19H22O15
489.0858218221996,3724955.5780729693,C23H22O10S1
489.0828776944453,3437158.203182906,C26H18O10
489.06744290667723,45033017.94192036,C22H18O13
489.0462172546355,3929428.926689133,C25H14O11
489.0308245733848,15929607.546907397,C21H14O14
488.15594658371583,4671224.887480587,C24H27N1O10
488.11973552048005,6031183.528588148,C23H23N1O11
488.11411858481677,3452452.8109707483,C30H19N1O6
488.09612984412036,3587667.382868638,C30H19N1O4S1
488.0836235019877,4780870.477345455,C22H19N1O12
488.0599001622483,3561500.744393199,C29H15N1O5S1
487.269969286715,3868448.6881626328,C28H40O7
487.2338679517843,22234125.197816346,C27H36O8
487.19759538795626,53472570.311668925,C26H32O9
487.18229643556873,9817832.744439099,C22H32O12
487.164153462708,4648086.827171652,C22H32O10S1
487.16106053653516,63040706.38086028,C25H28O10
487.14571549552335,17137075.113726765,C21H28O13
487.1244053878966,58198714.71641174,C24H24O11
487.1090929876547,14476605.707347516,C20H24O14
487.08793469003444,50934256.7731198,C23H20O12
487.07272217181446,8252453.592870788,C19H20O15
487.05175726012425,32045672.834532898,C22H16O13
487.0155779910879,4705099.166778335,C21H12O14
486.140808452848,3679387.276037223,C24H25N1O10
486.1042881276408,4915698.14673022,C23H21N1O11
486.08032805198656,3784084.3629343165,C30H17N1O4S1
486.0676430604484,4852144.980652906,C22H17N1O12
486.061994853042,3444776.806855363,C29H13N1O7
485.279188854329,30719721.77254814,C22H46O9S1
485.2545269933231,4884502.512298967,C28H38O7
485.2178213737984,24448127.32647661,C27H34O8
485.20253879873974,15096518.229040066,C23H34O11
485.18145066932607,43924755.9159627,C26H30O9
485.16626985201725,38643379.996926315,C22H30O12
485.1453008213588,42810064.58341625,C25H26O10
485.1301422919979,34827591.54120648,C21H26O13
485.11213928401065,3721351.444671145,C21H26O11S1
485.10910828662213,31195240.122120406,C24H22O11
485.09388068073366,19655254.903157305,C20H22O14
485.07274921118506,31447128.826434392,C23H18O12
485.05745898866985,9385231.934739893,C19H18O15
485.03618292948835,17836213.852090307,C22H14O13
484.0885651421461,3972046.5536108185,C23H19N1O11
484.0650874943403,3055115.133004951,C30H15N1O4S1
484.05221090700184,3136644.687288145,C22H15N1O12
483.2389960660279,5975958.155732769,C28H36O7
483.22382426369705,11974243.047422757,C24H36O10
483.20270375023534,17047094.76700645,C27H32O8
483.1874221502558,43176322.32285939,C23H32O11
483.16613057813674,23995130.4891999,C26H28O9
483.15074401451494,70490819.80596465,C22H28O12
483.1294422730384,24924673.654527478,C25H24O10
483.1141311613362,50939429.84070452,C21H24O13
483.0930413822932,27940100.994683806,C24H20O11
483.07786560582883,29841478.942485407,C20H20O14
483.0569009462227,24323682.15347044,C23H16O12
483.0418217731671,7631956.679108426,C19H16O15
483.02074291642685,7225240.225850172,C22H12O13
482.1304417824888,3574838.2370684906,C21H25N1O12
482.0938255418659,4022730.457315317,C20H21N1O13
481.2229761608765,5475915.866031349,C28H34O7
481.20783968707383,43745974.25635365,C24H34O10
481.1869019126277,10813543.345730137,C27H30O8
481.1717254406286,92048437.52006558,C23H30O11
481.1506663899329,13631747.85636363,C26H26O9
481.13538467884314,84520949.06567964,C22H26O12
481.11721202947695,4102640.9721450894,C22H26O10S1
481.1141656630536,14270931.776500067,C25H22O10
481.0987755884027,49602060.81284241,C21H22O13
481.07747178176754,17153047.122677457,C24H18O11
481.0621319017403,30461316.477235023,C20H18O14
481.0409567405861,13089642.095826324,C23H14O12
481.0257892916742,4908174.032891953,C19H14O15
480.18756798184046,3071169.2219939204,C23H31N1O10
480.1513868843344,4331604.415719927,C22H27N1O11
480.1149989451344,4935670.3055561455,C21H23N1O12
480.0785330550351,3074356.267076934,C20H19N1O13
479.2650254131056,3215324.955395074,C26H40O8
479.22836795322064,28230086.72332965,C25H36O9
479.19200804085597,97912480.3658722,C24H32O10
479.1710947919931,6077621.073722345,C27H28O8
479.1559208685507,120415307.83796039,C23H28O11
479.1349750745834,7652708.342277154,C26H24O9
479.1197859429056,78779928.14635639,C22H24O12
479.1016905079636,3471699.3828050415,C22H24O10S1
479.08331363370667,48637354.09614673,C21H20O13
479.06202162848746,9757349.810901772,C24H16O11
479.0466138768424,24008306.35057235,C20H16O14
479.0253685488268,5264621.638272842,C23H12O12
478.1717838355367,4754440.303280093,C23H29N1O10
478.13565462228786,5396010.351480075,C22H25N1O11
478.0992807102594,5226450.46032816,C21H21N1O12
477.2493868577435,10596021.532270266,C26H38O8
477.21272193793305,61799694.2054313,C25H34O9
477.1763926993122,128485829.80422343,C24H30O10
477.15540695210467,3284735.7017092067,C27H26O8
477.14028394723607,102578472.51094589,C23H26O11
477.11932010730374,4272269.392680051,C26H22O9
477.10708793751394,4169248.990501655,C19H26O12S1
477.1040922309031,64471163.62441905,C22H22O12
477.08594877331365,3810500.7917101136,C22H22O10S1
477.0676151341104,48629989.23363185,C21H18O13
477.0463264980302,5789595.257726722,C24H14O11
477.03094178584786,14373864.752889937,C20H14O14
476.15618335818925,4775406.268211097,C23H27N1O10
476.12009996410853,5805060.431854991,C22H23N1O11
476.0963604837771,3250879.387388792,C29H19N1O4S1
476.08358632775634,5846096.994809859,C21H19N1O12
475.233492074448,23937369.461414907,C26H36O8
475.1970833546826,82186649.8467721,C25H32O9
475.18190055071136,3701156.1465874794,C21H32O12
475.1609784185517,100378755.10008816,C24H28O10
475.14581252534356,4823570.06373774,C20H28O13
475.1279292003046,7433653.794838344,C20H28O11S1
475.1248294205878,74739475.37736963,C23H24O11
475.1095878542177,4361398.348575658,C19H24O14
475.10662568800046,3506652.02290999,C23H24O9S1
475.0913469957513,3156490.8650372527,C19H24O12S1
475.08836972202056,59228431.7657588,C22H20O12
475.06707783890243,3078242.497677876,C25H16O10
475.05166163464526,40310711.269754745,C21H16O13
474.2860314701831,6267599.683367964,C27H41N1O6
474.14075259690105,4359991.466294543,C23H25N1O10
474.1043587771719,5738293.634938659,C22H21N1O11
474.0803730727524,4329250.724042595,C29H17N1O4S1
474.06762990539613,5092124.541082862,C21H17N1O12
474.0619492547993,4630527.655354122,C28H13N1O7
473.2178935357535,34344604.92103454,C26H34O8
473.2027430996081,5092179.577914778,C22H34O11
473.1818582581281,67337276.82950854,C25H30O9
473.1666990126966,12471129.370934758,C21H30O12
473.1486813497291,7202956.705572847,C21H30O10S1
473.14559923604753,68263662.00070715,C24H26O10
473.130277661086,16297082.521190835,C20H26O13
473.11212794690493,5723490.454364515,C20H26O11S1
473.1089674124433,53250380.69350923,C23H22O11
473.0935787106639,12061654.270851491,C19H22O14
473.07226968626645,52924426.67889899,C22H18O12
473.0570391388037,5693597.603025515,C18H18O15
473.0359152414591,25719497.29987395,C21H14O13
473.0335986580218,3671037.974102455,C25H14O8S1
472.1248325914808,5243393.209065924,C23H23N1O10
472.05198552646885,3818489.66899433,C21H15N1O12
472.0463639964259,3063252.259233639,C28H11N1O7
471.23894366487286,8525353.453690298,C27H36O7
471.2237697185705,3887263.4506680267,C23H36O10
471.20266488657813,30884355.846556928,C26H32O8
471.1873209688182,20998248.51945164,C22H32O11
471.16602875842636,48043256.973260395,C25H28O9
471.15063785585795,44230517.59064147,C21H28O12
471.1293895442779,49295881.562483005,C24H24O10
471.1141097365229,41024956.08879179,C20H24O13
471.09306356165445,48303958.09700585,C23H20O11
471.0779484655982,21979280.34893604,C19H20O14
471.0569854818908,34897639.93382314,C22H16O12
471.0207710393906,10123340.722430574,C21H12O13
470.1303362735298,3649077.2458584285,C20H25N1O12
470.10922963840653,3217867.8938805973,C23H21N1O10
470.0493159101223,3702469.3912857044,C29H13N1O4S1
469.28426166559876,27100103.343814112,C22H46O8S1
469.2441519486445,3585158.6500535477,C24H38O9
469.2229199168537,10012038.907915097,C27H34O7
469.20764150968444,22748225.761136767,C23H34O10
469.18660803272894,25794413.194054987,C26H30O8
469.17144218983987,75785247.41468315,C22H30O11
469.1504746303969,30041262.871925816,C25H26O9
469.13531429518594,83211566.57063071,C21H26O12
469.11741772653704,5083639.0187359955,C21H26O10S1
469.11424477058114,26265022.35907653,C24H22O10
469.0989638520733,43271928.36848585,C20H22O13
469.08094157419697,3490889.619062728,C20H22O11S1
469.077748256359,27722789.993484452,C23H18O11
469.0623816190778,25013034.38064702,C19H18O14
469.04107979904575,22899363.572705045,C22H14O12
469.0257617662343,3645998.3338526273,C18H14O15
469.0046221044421,3328088.6290036812,C21H10O13
468.151350838078,3752069.0871754047,C21H27N1O11
468.1147390537306,4693762.848275033,C20H23N1O12
468.09345116297766,3138594.404999552,C23H19N1O10
468.0781243939007,3545308.845115914,C19H19N1O13
468.05698147139015,4127517.7893600175,C22H15N1O11
467.22889256894547,13304949.78471209,C24H36O9
467.20770133392426,6639145.110186789,C27H32O7
467.1923802972779,66607301.69231632,C23H32O10
467.17110837680747,14503291.585414108,C26H28O8
467.15571642521985,156663478.69542316,C22H28O11
467.1439815964684,3103914.2785266866,C15H32O14S1
467.13450746585397,18777291.926281143,C25H24O9
467.1192543851794,112929661.50877883,C21H24O12
467.0982148768563,19319190.430111818,C24H20O10
467.08308341472696,53642109.45018833,C20H20O13
467.06213068466315,18804973.503979467,C23H16O11
467.0469484724613,21964600.432746023,C19H16O14
467.0258280039315,8265034.58305938,C22H12O12
466.1355436466921,6302041.608804903,C21H25N1O11
465.304292474445,7011271.499166166,C27H46O4S1
465.21299936510536,44355374.733165145,C24H34O9
465.19209637916924,4252222.997431688,C27H30O7
465.1768418848349,134775977.323795,C23H30O10
465.15567809041465,7627481.495045088,C26H26O8
465.1403539332126,154489237.54306638,C22H26O11
465.11907863235183,10072933.236661185,C25H22O9
465.1149757970742,3184116.775093269,C20H22N2O11
465.10366135468115,89394741.8332546,C21H22O12
465.0824415134512,13615048.595002364,C24H18O10
465.0671980970913,64799980.258868285,C20H18O13
465.0461909207073,12234307.79045425,C23H14O11
465.0310748304122,14880976.989528809,C19H14O14
464.1559730695203,6458214.302375365,C22H27N1O10
464.11969138918215,8222637.761819296,C21H23N1O11
464.11414530701546,3307786.5712979934,C28H19N1O6
464.096107484989,3929020.9548509563,C28H19N1O4S1
464.08368667387964,6301884.396089343,C20H19N1O12
464.0598723127702,3357811.94909223,C27H15N1O5S1
463.2334357356602,21723418.72600984,C25H36O8
463.1972603440425,110851609.56059133,C24H32O9
463.16413827637325,3170491.2093931376,C20H32O10S1
463.1611982336462,160396422.26232302,C23H28O10
463.1400346060742,4313691.672615836,C26H24O8
463.13602575431906,3391478.6883465946,C21H24N2O10
463.12791005370457,5727696.51500256,C19H28O11S1
463.12476749425406,117620913.56902994,C22H24O11
463.10348275394773,5355010.4186945595,C25H20O9
463.09939508140525,4114902.428941364,C20H20N2O11
463.08804555514484,85472783.30313088,C21H20O12
463.0514918743042,59171863.829640225,C20H16O13
463.04923119341635,3513303.723561652,C24H16O8S1
463.0304512962025,5395218.657156325,C23H12O11
463.0153579969653,5625653.476808758,C19H12O14
462.17686838306946,3262373.287508833,C23H29N1O9
462.134660024357,4068609.627618473,C29H21N1O5
462.1041079596357,8784660.017447142,C21H21N1O11
462.08044334716067,4905307.027458058,C28H17N1O4S1
462.068017876333,5880684.977223015,C20H17N1O12
462.0441646796684,3194267.7397128223,C27H13N1O5S1
461.25422175212543,6461252.325078369,C26H38O7
461.217828903387,42422925.78626768,C25H34O8
461.1818239136901,116769245.33533418,C24H30O9
461.1666183617095,4024729.1981088975,C20H30O12
461.1486482426848,7218080.410281345,C20H30O10S1
461.14559383713447,122040967.46173026,C23H26O10
461.1302703612167,5241298.218264303,C19H26O13
461.12039949796895,4195844.81617766,C21H22N2O10
461.1121090336128,8028881.061898149,C19H26O11S1
461.1089583710326,90442516.56680684,C22H22O11
461.0935467927993,4888433.786188839,C18H22O14
461.08767260620556,4184472.8198177726,C25H18O9
461.08363615006033,3049939.061258715,C20H18N2O11
461.0722429192629,77778516.99842313,C21H18O12
461.05126536226516,4711503.092423421,C24H14O10
461.0359801312185,33570255.00199965,C20H14O13
461.0337170760117,3490667.427000792,C24H14O8S1
460.1248263896887,6443284.108840238,C22H23N1O10
460.1190132346998,4330656.276125506,C29H19N1O5
460.10115369953564,4772000.024804554,C29H19N1O3S1
460.08877003157954,7276688.375864972,C21H19N1O11
460.0648866271074,6350485.250159818,C28H15N1O4S1
460.0523787972167,4229453.976182978,C20H15N1O12
459.23862902451094,11371735.323618991,C26H36O7
459.20261991954175,47703225.86235999,C25H32O8
459.1874401250179,7430128.876394669,C21H32O11
459.16931277086485,3850766.1211266797,C21H32O9S1
459.16628079878427,86054131.36698717,C24H28O9
459.1509263194389,16682095.034642387,C20H28O12
459.13279756616777,9360505.10791558,C20H28O10S1
459.12960946553454,83423913.8829636,C23H24O10
459.11421545485274,20208307.76516949,C19H24O13
459.10447625241636,3444800.873723066,C21H20N2O10
459.09299578495086,76853447.3538268,C22H20O11
459.0777869002361,14948031.13966311,C18H20O14
459.0567960518424,57699912.99682522,C21H16O12
459.0206990674084,12652505.251315715,C20H12O13
458.145731669094,3768875.994160216,C23H25N1O9
458.1094613395137,5286829.655744439,C22H21N1O10
458.08552864032185,5341417.105629932,C29H17N1O3S1
458.0729375443335,6954379.659729266,C21H17N1O11
458.06720697117856,5680086.862938706,C28H13N1O6
458.03628870969396,3093248.754380742,C20H13N1O12
458.0305764100027,3090213.5593358246,C27H9N1O7
457.22339124196355,13996885.392697273,C26H34O7
457.2080709557354,7151648.249203421,C22H34O10
457.18677217937255,42103096.21152364,C25H30O8
457.1713789519767,33129851.605872005,C21H30O11
457.15012913878354,66264434.18680709,C24H26O9
457.1348816348392,62320010.583354704,C20H26O12
457.1138669725005,54791148.92794234,C23H22O10
457.09874370794694,36360008.845343955,C19H22O13
457.0808848394786,3632458.44008145,C19H22O11S1
457.07777401311074,44424287.96908007,C22H18O11
457.06258311502154,17087954.782622922,C18H18O14
457.0414268898505,31921074.307005838,C21H14O12
457.00478257189246,4095463.0495460215,C20H10O13
456.13000956062257,3303259.1228276207,C23H23N1O9
456.11468069294426,4240685.431745576,C19H23N1O12
456.05705156106774,5297381.407008506,C21H15N1O11
456.0514164152466,3615400.9785198704,C28H11N1O6
455.2436945656872,3248609.868935515,C27H36O6
455.20722435963347,15543193.004878758,C26H32O7
455.19204809116917,39758072.79144346,C22H32O10
455.1711314210653,29507524.21187404,C25H28O8
455.156019463933,92266453.03938791,C21H28O11
455.13802325969374,4753887.607176629,C21H28O9S1
455.13498374732495,32547405.73815101,C24H24O9
455.11969978586427,88393093.6268234,C20H24O12
455.101631525097,4769264.72021772,C20H24O10S1
455.0984342263444,30266976.731338155,C23H20O10
455.08302360831857,46837995.5009513,C19H20O13
455.0617324219171,35494045.9476411,C22H16O11
455.0464266315653,19507551.236422617,C18H16O14
455.0253827823969,15742898.017479133,C21H12O12
454.17162585441395,3455624.9069834715,C21H29N1O10
454.13555228819354,4971230.618071428,C20H25N1O11
454.0993269831036,4852634.937719852,C19H21N1O12
454.0414460276504,3226914.019367268,C21H13N1O11
453.22845517458865,3177844.854074286,C27H34O6
453.2131308156591,24060097.409065153,C23H34O9
453.19178336682006,11037164.934372408,C26H30O7
453.1763985740746,128532629.87943645,C22H30O10
453.15517167745907,20070202.9586468,C25H26O8
453.13994202700815,192412020.5490463,C21H26O11
453.1189828357755,18396117.55108282,C24H22O9
453.10383955614964,88817836.79179138,C20H22O12
453.085981432891,3702821.169690443,C20H22O10S1
453.0828875382881,19674633.657777626,C23H18O10
453.0676696338061,48928689.34205348,C19H18O13
453.0464873373244,18306953.781343203,C22H14O11
453.0311102762718,11787873.06466873,C18H14O14
453.00970748069926,4236137.852534465,C21H10O12
452.1560677294904,5536241.737279727,C21H27N1O10
452.1195775515634,8094987.138010509,C20H23N1O11
452.1139808212331,3431885.9332924644,C27H19N1O6
452.09597140740806,3592874.321805229,C27H19N1O4S1
452.08345524824296,5742549.364456,C19H19N1O12
451.2337504354755,12973457.78058693,C24H36O8
451.1975447545258,69405183.59060174,C23H32O9
451.1763526000472,5245954.930047704,C26H28O7
451.1610216116681,182921562.42944217,C22H28O10
451.13972948014754,9228643.032068124,C25H24O8
451.1357487873406,3196194.9188949377,C20H24N2O10
451.1243411604632,184166497.3239799,C21H24O11
451.09922560209424,3743413.706269728,C19H20N2O11
451.08794722482247,85051757.03756289,C20H20O12
451.0670068269951,12236423.663617792,C23H16O10
