,Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,18O,17O
4526,3135,316.07955956760594,316.0803931308345,,9107784.437271724,6233.414853219818,489090.6998557915,7.647087377020422,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4527,3136,316.0778942733706,316.07872783313616,,5420037.60786873,3751.5086768974543,489093.2001462754,4.550777574894461,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4528,3137,316.05419640235044,316.05502991283566,,8022670.378986827,6493.715340600805,489129.9497506206,6.736002790545127,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4529,3141,315.21114610724266,315.21197786415,,6228210.302006109,4344.520658400208,490437.6998378711,5.229336367140299,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4530,3145,315.1665748547018,315.1674065188758,,41394611.23563912,29591.819015886806,490507.44994482334,34.755786243832866,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4531,3148,315.13005407076156,315.1308856589499,,5925291.873395554,3998.266825459261,490563.9499103311,4.974999683213627,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4532,3150,315.1204913265047,315.12132289479644,,5164474.320534789,3800.5022563242433,490579.2000832161,4.336201263601498,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4533,3153,315.10633073838216,315.1071622772106,,4412793.2499746075,1997.1520544012865,654135.2665263469,3.705074026696026,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4534,3154,315.0997238754763,315.1005554005581,,5066680.557983172,3813.2555601167423,490611.19998327515,4.254091563672783,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4535,3155,315.09553648947633,315.09636800584553,,110262538.54320806,77262.12430314196,490617.69993079646,92.57874650627706,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4536,3158,315.08424230921497,315.08507380208454,,15661568.451068582,10656.70341823358,490635.6998507416,13.149782280352705,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4537,3162,315.0479031281131,315.04873454537136,,3768573.0562271243,2598.964335314279,490692.1997446368,3.164173202180711,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4538,3163,315.042680804226,315.043512210618,,4112826.777410946,2706.951657280593,490699.9496980184,3.4532158671546416,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4539,3166,315.00892553470385,315.00975687085935,,34282994.04287532,21975.852189218313,490752.9499768482,28.784722870567943,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4540,3167,314.9994514764909,315.0002827929329,,4275383.186207182,2880.8138830832795,490767.70002061053,3.5897016470192162,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4541,3168,314.9044536610761,314.90528477984236,,511506772.81827605,356839.43862472405,490915.44982784166,429.47184494968235,-1,,,,,,,,unassigned,,,,,,,,,,,,,
